index,name,shape_name,rho,energy_ratio,separation,repeat,solver_mode,ndiv,dt,tend,input,output
1,spheroid_1_0p7_0p7_rho4_E0p25_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.25,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep3_run01_impulse_noproj/multiple_body_complete.dat
2,spheroid_1_0p7_0p7_rho4_E0p25_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.25,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep3_run02_impulse_noproj/multiple_body_complete.dat
3,spheroid_1_0p7_0p7_rho4_E0p25_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.25,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep5_run01_impulse_noproj/multiple_body_complete.dat
4,spheroid_1_0p7_0p7_rho4_E0p25_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.25,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep5_run02_impulse_noproj/multiple_body_complete.dat
5,spheroid_1_0p7_0p7_rho4_E0p25_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.25,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep8_run01_impulse_noproj/multiple_body_complete.dat
6,spheroid_1_0p7_0p7_rho4_E0p25_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,0.25,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E0p25_sep8_run02_impulse_noproj/multiple_body_complete.dat
7,spheroid_1_0p7_0p7_rho4_E1_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,1.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep3_run01_impulse_noproj/multiple_body_complete.dat
8,spheroid_1_0p7_0p7_rho4_E1_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,1.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep3_run02_impulse_noproj/multiple_body_complete.dat
9,spheroid_1_0p7_0p7_rho4_E1_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,1.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep5_run01_impulse_noproj/multiple_body_complete.dat
10,spheroid_1_0p7_0p7_rho4_E1_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,1.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep5_run02_impulse_noproj/multiple_body_complete.dat
11,spheroid_1_0p7_0p7_rho4_E1_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,1.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep8_run01_impulse_noproj/multiple_body_complete.dat
12,spheroid_1_0p7_0p7_rho4_E1_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,1.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E1_sep8_run02_impulse_noproj/multiple_body_complete.dat
13,spheroid_1_0p7_0p7_rho4_E4_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,4.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep3_run01_impulse_noproj/multiple_body_complete.dat
14,spheroid_1_0p7_0p7_rho4_E4_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,4.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep3_run02_impulse_noproj/multiple_body_complete.dat
15,spheroid_1_0p7_0p7_rho4_E4_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,4.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep5_run01_impulse_noproj/multiple_body_complete.dat
16,spheroid_1_0p7_0p7_rho4_E4_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,4.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep5_run02_impulse_noproj/multiple_body_complete.dat
17,spheroid_1_0p7_0p7_rho4_E4_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,4.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep8_run01_impulse_noproj/multiple_body_complete.dat
18,spheroid_1_0p7_0p7_rho4_E4_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,4.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E4_sep8_run02_impulse_noproj/multiple_body_complete.dat
19,spheroid_1_0p7_0p7_rho4_E16_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,16.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep3_run01_impulse_noproj/multiple_body_complete.dat
20,spheroid_1_0p7_0p7_rho4_E16_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,16.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep3_run02_impulse_noproj/multiple_body_complete.dat
21,spheroid_1_0p7_0p7_rho4_E16_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,16.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep5_run01_impulse_noproj/multiple_body_complete.dat
22,spheroid_1_0p7_0p7_rho4_E16_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,16.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep5_run02_impulse_noproj/multiple_body_complete.dat
23,spheroid_1_0p7_0p7_rho4_E16_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,4.0,16.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep8_run01_impulse_noproj/multiple_body_complete.dat
24,spheroid_1_0p7_0p7_rho4_E16_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,4.0,16.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho4_E16_sep8_run02_impulse_noproj/multiple_body_complete.dat
25,spheroid_1_0p7_0p7_rho1_E0p25_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,0.25,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep3_run01_impulse_noproj/multiple_body_complete.dat
26,spheroid_1_0p7_0p7_rho1_E0p25_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,0.25,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep3_run02_impulse_noproj/multiple_body_complete.dat
27,spheroid_1_0p7_0p7_rho1_E0p25_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,0.25,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep5_run01_impulse_noproj/multiple_body_complete.dat
28,spheroid_1_0p7_0p7_rho1_E0p25_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,0.25,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep5_run02_impulse_noproj/multiple_body_complete.dat
29,spheroid_1_0p7_0p7_rho1_E0p25_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,0.25,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep8_run01_impulse_noproj/multiple_body_complete.dat
30,spheroid_1_0p7_0p7_rho1_E0p25_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,0.25,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E0p25_sep8_run02_impulse_noproj/multiple_body_complete.dat
31,spheroid_1_0p7_0p7_rho1_E1_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,1.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep3_run01_impulse_noproj/multiple_body_complete.dat
32,spheroid_1_0p7_0p7_rho1_E1_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,1.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep3_run02_impulse_noproj/multiple_body_complete.dat
33,spheroid_1_0p7_0p7_rho1_E1_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,1.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep5_run01_impulse_noproj/multiple_body_complete.dat
34,spheroid_1_0p7_0p7_rho1_E1_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,1.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep5_run02_impulse_noproj/multiple_body_complete.dat
35,spheroid_1_0p7_0p7_rho1_E1_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,1.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep8_run01_impulse_noproj/multiple_body_complete.dat
36,spheroid_1_0p7_0p7_rho1_E1_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,1.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E1_sep8_run02_impulse_noproj/multiple_body_complete.dat
37,spheroid_1_0p7_0p7_rho1_E4_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,4.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep3_run01_impulse_noproj/multiple_body_complete.dat
38,spheroid_1_0p7_0p7_rho1_E4_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,4.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep3_run02_impulse_noproj/multiple_body_complete.dat
39,spheroid_1_0p7_0p7_rho1_E4_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,4.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep5_run01_impulse_noproj/multiple_body_complete.dat
40,spheroid_1_0p7_0p7_rho1_E4_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,4.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep5_run02_impulse_noproj/multiple_body_complete.dat
41,spheroid_1_0p7_0p7_rho1_E4_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,4.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep8_run01_impulse_noproj/multiple_body_complete.dat
42,spheroid_1_0p7_0p7_rho1_E4_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,4.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E4_sep8_run02_impulse_noproj/multiple_body_complete.dat
43,spheroid_1_0p7_0p7_rho1_E16_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,16.0,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep3_run01_impulse_noproj/multiple_body_complete.dat
44,spheroid_1_0p7_0p7_rho1_E16_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,16.0,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep3_run02_impulse_noproj/multiple_body_complete.dat
45,spheroid_1_0p7_0p7_rho1_E16_sep5_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,16.0,5.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep5_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep5_run01_impulse_noproj/multiple_body_complete.dat
46,spheroid_1_0p7_0p7_rho1_E16_sep5_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,16.0,5.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep5_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep5_run02_impulse_noproj/multiple_body_complete.dat
47,spheroid_1_0p7_0p7_rho1_E16_sep8_run01_impulse_noproj,spheroid_1_0p7_0p7,1.0,16.0,8.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep8_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep8_run01_impulse_noproj/multiple_body_complete.dat
48,spheroid_1_0p7_0p7_rho1_E16_sep8_run02_impulse_noproj,spheroid_1_0p7_0p7,1.0,16.0,8.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep8_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho1_E16_sep8_run02_impulse_noproj/multiple_body_complete.dat
49,spheroid_1_0p7_0p7_rho0p3_E0p25_sep3_run01_impulse_noproj,spheroid_1_0p7_0p7,0.3,0.25,3.0,1,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p3_E0p25_sep3_run01_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p3_E0p25_sep3_run01_impulse_noproj/multiple_body_complete.dat
50,spheroid_1_0p7_0p7_rho0p3_E0p25_sep3_run02_impulse_noproj,spheroid_1_0p7_0p7,0.3,0.25,3.0,2,impulse_noproj,2,0.05,100.0,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p3_E0p25_sep3_run02_impulse_noproj/input.txt,studies/two_body_paper_sweeps/runs/spheroid_1_0p7_0p7/spheroid_1_0p7_0p7_rho0p3_E0p25_sep3_run02_impulse_noproj/multiple_body_complete.dat
